"sampno","tshift","desired_mode","viral_peak","obs_sd","sd_mod","sd_mod_wane","true_0","intercept","LOD","incu","t_switch","level_switch","wane_rate2","prob_detect","lnlike"
116,0,4.33644416913056,20.4260609222032,5.29853865640505,0.531578834190206,14.3156614819673,45,40,3,5,13.0087326158521,38,1000,0.194662916554142,-5122.51773873323
121,0,4.33644416913056,20.4260609222032,5.33512267077031,0.588713029514617,14.556466872858,45,40,3,5,12.9500552687443,38,1000,0.194662916554142,-5110.08289489047
126,0,4.33644416913056,20.4447916556607,5.33512267077031,0.588713029514617,14.556466872858,45,40,3,5,12.9500552687443,38,1000,0.194662916554142,-5109.63292389046
131,0,4.34081751001993,20.4447916556607,5.33512267077031,0.588713029514617,14.4314597024315,45,40,3,5,12.8781547910952,38,1000,0.194662916554142,-5102.89848971668
136,0,4.34081751001993,20.4447916556607,5.37064609988059,0.522651580493538,14.4924712696314,45,40,3,5,12.7575650570339,38,1000,0.194662916554142,-5082.83041813336
141,0,4.32630156472171,20.4447916556607,5.40633223543868,0.522651580493538,14.4924712696314,45,40,3,5,12.7575650570339,38,1000,0.194662916554142,-5073.88904643828
146,0,4.32630156472171,20.4447916556607,5.40633223543868,0.522651580493538,14.4099907800502,45,40,3,5,12.6018087033494,38,1000,0.196962773632923,-5060.16630364782
151,0,4.25018267723885,20.3997376202105,5.49901170639432,0.433847327923552,14.5663210069818,45,40,3,5,12.6018087033494,38,1000,0.196962773632923,-5033.40127995023
156,0,4.18072884793962,20.4944167333169,5.49901170639432,0.433847327923552,14.5663210069818,45,40,3,5,12.5148333504356,38,1000,0.196962773632923,-5012.5309186788
161,0,4.18072884793962,20.4944167333169,5.60932367600334,0.390835649964814,14.657179447508,45,40,3,5,12.4852307770993,38,1000,0.196962773632923,-4996.22528992032
166,0,4.18072884793962,20.6907408265395,5.62398334509947,0.466981129173115,14.657179447508,45,40,3,5,12.4852307770993,38,1000,0.196962773632923,-4989.02222211756
171,0,4.13829536678582,20.6907408265395,5.62398334509947,0.466981129173115,14.7068075241781,45,40,3,5,12.452343287124,38,1000,0.196962773632923,-4980.78428501518
176,0,4.13829536678582,20.7236488054288,5.62398334509947,0.466981129173115,14.5445304094925,45,40,3,5,12.452343287124,38,1000,0.196962773632923,-4980.2411280864
181,0,4.04526785853323,20.7359140050859,5.62398334509947,0.466981129173115,14.5445304094925,45,40,3,5,12.452343287124,38,1000,0.175961148946074,-4973.32196907744
186,0,4.04526785853323,20.7359140050859,5.62398334509947,0.466981129173115,14.5079964507557,45,40,3,5,12.452343287124,38,1000,0.175961148946074,-4973.35700224242
191,0,4.04526785853323,20.9085545341447,5.63952020356191,0.466981129173115,14.4497677848065,45,40,3,5,12.452343287124,38,1000,0.175961148946074,-4968.27867153334
196,0,4.04526785853323,21.0631542862138,5.63952020356191,0.466981129173115,14.4497677848065,45,40,3,5,12.3282522328376,38,1000,0.175961148946074,-4956.04747014446
201,0,4.04526785853323,21.0631542862138,5.63952020356191,0.466981129173115,14.4599363342551,45,40,3,5,12.3208578163037,38,1000,0.175961148946074,-4955.47554252007
206,0,4.04526785853323,21.2338142808708,5.63952020356191,0.466981129173115,14.4599363342551,45,40,3,5,12.3208578163037,38,1000,0.175961148946074,-4953.31636043929
211,0,4.04526785853323,21.2338142808708,5.63952020356191,0.466981129173115,14.5334937539426,45,40,3,5,12.3208578163037,38,1000,0.175961148946074,-4953.24921849107
216,0,4.04526785853323,21.2338142808708,5.63952020356191,0.466981129173115,14.5841469541694,45,40,3,5,12.3208578163037,38,1000,0.175961148946074,-4953.2036610415
221,0,4.01445339428016,21.264409206474,5.63952020356191,0.466981129173115,14.5841469541694,45,40,3,5,12.3208578163037,38,1000,0.175961148946074,-4949.9232636982
226,0,4.01445339428016,21.264409206474,5.63952020356191,0.497871217794726,14.7747886848481,45,40,3,5,12.3070806763255,38,1000,0.175961148946074,-4948.80108887956
231,0,3.87428242231718,21.4245129808187,5.63952020356191,0.497871217794726,14.7275238820012,45,40,3,5,12.3070806763255,38,1000,0.175961148946074,-4935.21773629694
236,0,3.88952916004033,21.432921202336,5.63952020356191,0.497871217794726,14.7275238820012,45,40,3,5,12.3070806763255,38,1000,0.175961148946074,-4936.29919256087
241,0,3.88952916004033,21.432921202336,5.75460695988074,0.497871217794726,14.7147466696042,45,40,3,5,12.1457608837951,38,1000,0.175961148946074,-4913.35268140215
246,0,3.91675775387837,21.4826230186126,5.75460695988074,0.48261469368579,14.7147466696042,45,40,3,5,12.1457608837951,38,1000,0.175961148946074,-4914.74748459932
251,0,3.86454828487891,21.4826230186126,5.75460695988074,0.48261469368579,14.6366318302417,45,40,3,5,12.1457608837951,38,1000,0.175961148946074,-4911.2679225359
256,0,3.86454828487891,21.5925657274552,5.79152690008166,0.48261469368579,14.4739542325125,45,40,3,5,12.1457608837951,38,1000,0.175961148946074,-4906.95132784934
261,0,3.86454828487891,21.5982815753023,5.9573468314501,0.48261469368579,14.4739542325125,45,40,3,5,12.1457608837951,38,1000,0.178189811030342,-4891.38563306783
266,0.0673608745247344,3.86454828487891,21.5982815753023,5.9573468314501,0.40012375658498,14.3651353869104,45,40,3,5,12.1406579150291,38,1000,0.178189811030342,-4892.54280845825
271,0.0673608745247344,3.83798690169544,21.5729551351742,5.9573468314501,0.40012375658498,14.4021035248106,45,40,3,5,12.1406579150291,38,1000,0.178189811030342,-4890.73708409196
276,0.0673608745247344,3.83798690169544,21.5729551351742,5.9573468314501,0.40012375658498,14.4021035248106,45,40,3,5,11.9642138849586,38,1000,0.178189811030342,-4882.74772521016
281,0.0673608745247344,3.83798690169544,21.5729551351742,6.05221447535034,0.40012375658498,14.3301152898653,45,40,3,5,11.9305445399925,38,1000,0.178189811030342,-4873.1583501899
286,0.0523911115969545,3.72698976269835,21.6360507792241,6.05221447535034,0.41607779241042,14.3301152898653,45,40,3,5,11.9305445399925,38,1000,0.178189811030342,-4866.69218168152
291,0.017805965671235,3.68329874735813,21.6360507792241,6.05221447535034,0.41607779241042,14.3566998219329,45,40,3,5,11.9305445399925,38,1000,0.178189811030342,-4866.10274141382
296,0.017805965671235,3.68329874735813,21.5641114859446,6.05221447535034,0.444170451237986,14.3537153376711,45,40,3,5,11.9305445399925,38,1000,0.178189811030342,-4866.39571556416
301,0.017805965671235,3.68329874735813,21.523110664542,6.07439554879082,0.444170451237986,14.3537153376711,45,40,3,5,11.9305445399925,38,1000,0.178189811030342,-4865.07421353373
306,0.017805965671235,3.68329874735813,21.523110664542,6.07439554879082,0.444170451237986,14.4177739713758,45,40,3,5,11.7981522879476,38,1000,0.178189811030342,-4858.84724182601
311,0.017805965671235,3.68329874735813,21.5782913932188,6.0883238965015,0.416612441627472,14.347885794371,45,40,3,5,11.7981522879476,38,1000,0.178189811030342,-4857.63294055717
316,0.017805965671235,3.68329874735813,21.7504326573967,6.0883238965015,0.416612441627472,14.347885794371,45,40,3,5,11.7981522879476,38,1000,0.178189811030342,-4857.01320863248
321,0.017805965671235,3.68329874735813,21.7504326573967,6.14901768823998,0.340089384102512,14.5173580034357,45,40,3,5,11.7981522879476,38,1000,0.178189811030342,-4855.24974122787
326,0.0479387687250849,3.69116875269379,21.856029546482,6.14901768823998,0.411538273723242,14.5173580034357,45,40,3,5,11.7981522879476,38,1000,0.178189811030342,-4851.61317819941
331,0.0479387687250849,3.69116875269379,21.856029546482,6.14901768823998,0.411538273723242,14.5388309511978,45,40,3,5,11.7981522879476,38,1000,0.178189811030342,-4851.59599900475
336,0.0479387687250849,3.69116875269379,21.7953288353608,6.14901768823998,0.411538273723242,14.5143363075655,45,40,3,5,11.7213569445568,38,1000,0.178189811030342,-4848.397170077
341,0.0496335924759153,3.55542140771989,21.9536485240237,6.14901768823998,0.411538273723242,14.5143363075655,45,40,3,5,11.7213569445568,38,1000,0.178189811030342,-4847.02075777012
346,0.0322077884906452,3.55542140771989,21.9536485240237,6.14901768823998,0.438022115670034,14.4913696288579,45,40,3,5,11.7213569445568,38,1000,0.178189811030342,-4848.28608981369
351,0.0322077884906452,3.48165253731153,21.9536485240237,6.18634457873322,0.438022115670034,14.4511492901158,45,40,3,5,11.7213569445568,38,1000,0.178189811030342,-4846.99292696434
356,0.172344694958548,3.51591610540067,21.9132059385531,6.18634457873322,0.438022115670034,14.4511492901158,45,40,3,5,11.7213569445568,38,1000,0.178189811030342,-4838.30661078972
361,0.172344694958548,3.51591610540067,21.9132059385531,6.24900720078017,0.438022115670034,14.4318159481629,45,40,3,5,11.5828448613457,38,1000,0.178189811030342,-4829.37425902068
366,0.172344694958548,3.58049694011931,21.8917904738689,6.30619104626405,0.438022115670034,14.4318159481629,45,40,3,5,11.5828448613457,38,1000,0.178189811030342,-4827.45284226033
371,0.214857723906733,3.58049694011931,21.8917904738689,6.30619104626405,0.438022115670034,14.4997766208814,45,40,3,5,11.5828448613457,38,1000,0.184066342334985,-4826.63291315592
376,0.214857723906733,3.58049694011931,21.9021187687083,6.45552407057435,0.438022115670034,14.4992680083122,45,40,3,5,11.5828448613457,38,1000,0.184066342334985,-4819.8393558701
381,0.24458082180244,3.59922901885083,21.9762375585412,6.51821394039905,0.438022115670034,14.4992680083122,45,40,3,5,11.5828448613457,38,1000,0.184066342334985,-4817.83803958977
386,0.223441869816477,3.59922901885083,21.9762375585412,6.51821394039905,0.405619182321597,14.4138406224621,45,40,3,5,11.5421075188983,38,1000,0.184066342334985,-4815.74543853053
391,0.223441869816477,3.46163194578246,21.9718410334221,6.51821394039905,0.470404060194411,14.5173753995703,45,40,3,5,11.5421075188983,38,1000,0.184066342334985,-4814.1399789925
396,0.250321599273411,3.485124332847,21.9718410334221,6.51821394039905,0.470404060194411,14.5173753995703,45,40,3,5,11.5306089871957,38,1000,0.184066342334985,-4813.21719474106
401,0.250321599273411,3.485124332847,21.9718410334221,6.51821394039905,0.458139418790726,14.5041441699627,45,40,3,5,11.5306089871957,38,1000,0.184066342334985,-4812.80864350372
406,0.250321599273411,3.485124332847,21.8986468522995,6.50014318401564,0.458139418790726,14.5041441699627,45,40,3,5,11.5306089871957,38,1000,0.184066342334985,-4813.47658366099
411,0.250321599273411,3.35076006127681,21.8986468522995,6.50014318401564,0.458139418790726,14.5380561638547,45,40,3,5,11.5306089871957,38,1000,0.184066342334985,-4812.08473684263
416,0.250321599273411,3.35076006127681,21.8838074944218,6.62407565443847,0.458139418790726,14.6410044200085,45,40,3,5,11.5306089871957,38,1000,0.184066342334985,-4808.31604216103
421,0.312643089122988,3.22257617222275,22.0232788946167,6.61375154781466,0.458139418790726,14.6410044200085,45,40,3,5,11.5306089871957,38,1000,0.169604883904883,-4804.91639464559
426,0.303958592417306,3.22257617222275,22.0232788946167,6.61375154781466,0.458139418790726,14.6329256543724,45,40,3,5,11.5306089871957,38,1000,0.169604883904883,-4805.50130212178
431,0.303958592417306,3.24023664587187,21.9960259447805,6.61375154781466,0.458139418790726,14.9126763185723,45,40,3,5,11.5306089871957,38,1000,0.169604883904883,-4805.25571934932
436,0.322299270828823,3.24023664587187,21.9381172452644,6.61375154781466,0.458139418790726,14.9126763185723,45,40,3,5,11.5030474133561,38,1000,0.169604883904883,-4803.23158348776
441,0.322299270828823,3.24023664587187,21.9381172452644,6.66089341164615,0.448132070313904,14.9605050324925,45,40,3,5,11.5030474133561,38,1000,0.169604883904883,-4801.67220749637
446,0.429585374719966,3.19027647699271,21.8668202980205,6.66089341164615,0.448132070313904,14.9605050324925,45,40,3,5,11.5030474133561,38,1000,0.169604883904883,-4796.09722645296
451,0.429585374719966,3.16043007277724,21.8668202980205,6.66089341164615,0.448132070313904,15.0654615315892,45,40,3,5,11.4504990719813,38,1000,0.169604883904883,-4793.96116605919
456,0.429585374719966,3.16043007277724,21.8774486350763,6.6722294843748,0.448132070313904,15.1809085425836,45,40,3,5,11.4276774345702,38,1000,0.169604883904883,-4792.91817730456
461,0.429585374719966,3.16043007277724,21.943452662593,6.6722294843748,0.448132070313904,15.1809085425836,45,40,3,5,11.4276774345702,38,1000,0.169604883904883,-4792.96169544151
466,0.506986128724067,3.16043007277724,21.943452662593,6.6722294843748,0.448132070313904,15.1809085425836,45,40,3,5,11.3779030410971,38,1000,0.169604883904883,-4788.65642856665
471,0.506986128724067,3.23415437984449,21.9268920669888,6.90295106539084,0.448132070313904,15.3049580483127,45,40,3,5,11.3779030410971,38,1000,0.169604883904883,-4786.66783181816
476,0.471263418513835,3.21790306824031,21.9632501797699,6.90295106539084,0.448132070313904,15.3049580483127,45,40,3,5,11.3892602569729,38,1000,0.169604883904883,-4787.12808867321
481,0.471263418513835,3.21790306824031,21.9632501797699,6.8904194191743,0.46528303940784,15.2565133048841,45,40,3,5,11.268893504782,38,1000,0.169604883904883,-4784.26105456926
486,0.471263418513835,3.09130124205444,21.9632501797699,7.08340285484815,0.46528303940784,15.2565133048841,45,40,3,5,11.268893504782,38,1000,0.169604883904883,-4781.44396315749
491,0.471263418513835,3.09415762472355,21.9632501797699,7.08340285484815,0.46528303940784,15.3537625545943,45,40,3,5,11.268893504782,38,1000,0.169604883904883,-4781.4260275514
496,0.471263418513835,3.09415762472355,22.0671440529395,7.20626264863716,0.407006381699752,15.3417580908836,45,40,3,5,11.268893504782,38,1000,0.169604883904883,-4779.28625087382
501,0.471263418513835,3.09415762472355,22.0211038987626,7.12442308019999,0.407006381699752,15.3417580908836,45,40,3,5,11.268893504782,38,1000,0.169604883904883,-4779.29832020262
506,0.565999534162663,3.09415762472355,22.0211038987626,7.12442308019999,0.407006381699752,15.3417580908836,45,40,3,5,11.268893504782,38,1000,0.169604883904883,-4775.63850981825
511,0.565999534162663,3.09415762472355,21.8045262788143,7.00623186636392,0.348306103715715,18.6633202278902,45,40,3,5,11.268893504782,38,1000,0.169604883904883,-4774.2258858045
516,0.661605140581346,3.09415762472355,22.0737639069344,7.00623186636392,0.348306103715715,18.6633202278902,45,40,3,5,11.268893504782,38,1000,0.177756977891417,-4773.25249435825
521,0.661605140581346,3.09415762472355,22.0737639069344,7.15910110545197,0.348306103715715,14.8376354426175,45,40,3,5,11.268893504782,38,1000,0.177756977891417,-4773.18325129243
526,0.568905101321184,2.98295852168683,22.0339949490069,7.18636189142888,0.348306103715715,14.8376354426175,45,40,3,5,11.268893504782,38,1000,0.177756977891417,-4772.95245476147
531,0.629045640787751,2.98295852168683,22.0339949490069,7.18636189142888,0.348306103715715,14.5337573243634,45,40,3,5,11.112319772108,38,1000,0.177756977891417,-4766.49894532964
536,0.629045640787751,2.98295852168683,22.0339949490069,7.12312417888981,0.348306103715715,15.5574348544667,45,40,3,5,11.1219678722837,38,1000,0.177756977891417,-4766.46187942001
541,0.629045640787751,2.91176018659333,21.9304238476575,7.19151992417574,0.348306103715715,15.5574348544667,45,40,3,5,11.1219678722837,38,1000,0.177756977891417,-4765.78157796141
546,0.693084630581862,2.91176018659333,21.9304238476575,7.19151992417574,0.348306103715715,15.5574348544667,45,40,3,5,11.1219678722837,38,1000,0.177756977891417,-4763.10491839923
551,0.693084630581862,2.70747296551142,21.9304238476575,7.10003704983828,0.348306103715715,15.5222386622355,45,40,3,5,11.1219678722837,38,1000,0.177756977891417,-4764.0164387611
556,0.693084630581862,2.70747296551142,21.9318343604827,7.10003704983828,0.348306103715715,15.5222386622355,45,40,3,5,10.861293562462,38,1000,0.160200477066393,-4760.6068010505
561,0.693084630581862,2.70747296551142,21.9318343604827,7.10003704983828,0.348306103715715,17.1127051446856,45,40,3,5,10.861293562462,38,1000,0.160200477066393,-4759.76575178514
566,0.708643120114822,2.70747296551142,21.9082998107497,7.12149172179619,0.348306103715715,17.1127051446856,45,40,3,5,10.861293562462,38,1000,0.160200477066393,-4758.24290013185
571,0.708643120114822,2.83025465420366,21.9082998107497,7.12149172179619,0.348306103715715,17.1127051446856,45,40,3,5,10.7838059757045,38,1000,0.169925733591857,-4754.39315831847
576,0.708643120114822,2.83025465420366,21.9082998107497,7.12893936148234,0.342049289523599,17.1127051446856,45,40,3,5,10.7123418976174,38,1000,0.169925733591857,-4753.32737256594
581,0.708643120114822,2.85298288013187,21.7272651698387,7.21314728504464,0.342049289523599,17.1127051446856,45,40,3,5,10.7123418976174,38,1000,0.169925733591857,-4752.49144924679
586,0.708643120114822,2.85298288013187,21.7272651698387,7.21314728504464,0.327371449065537,19.9523405897492,45,40,3,5,10.7123418976174,38,1000,0.169925733591857,-4752.33767819236
591,0.708643120114822,2.87968899487831,21.4616769216785,7.11408923875816,0.327371449065537,19.6067352860156,45,40,3,5,10.7123418976174,38,1000,0.169925733591857,-4752.27070680509
596,0.736300214640497,2.87968899487831,21.3279977131572,7.11408923875816,0.327371449065537,19.6067352860156,45,40,3,5,10.7772750770819,38,1000,0.169925733591857,-4752.42830490917
601,0.736300214640497,2.87968899487831,21.3279977131572,7.16145032154646,0.327371449065537,19.6067352860156,45,40,3,5,10.7772750770819,38,1000,0.170519965049635,-4752.41551524159
606,0.736300214640497,2.7361049969683,21.3720879608546,7.10984509695408,0.327371449065537,19.6067352860156,45,40,3,5,10.7772750770819,38,1000,0.170519965049635,-4752.79394782203
611,0.736300214640497,2.7361049969683,21.3720879608546,7.10984509695408,0.327371449065537,19.6067352860156,45,40,3,5,10.6742249326794,38,1000,0.170519965049635,-4751.48693078413
616,0.736300214640497,2.7361049969683,21.0559594239731,7.02749940711005,0.327371449065537,19.6067352860156,45,40,3,5,10.7551437965176,38,1000,0.170519965049635,-4753.45074513462
621,0.736300214640497,2.77554449621287,21.0559594239731,7.02749940711005,0.327371449065537,19.6067352860156,45,40,3,5,10.7551437965176,38,1000,0.170519965049635,-4752.93826656032
626,0.771866873104796,2.77554449621287,21.0559594239731,7.02749940711005,0.327371449065537,20.4163410166622,45,40,3,5,10.7398032921116,38,1000,0.170519965049635,-4750.60345452058
631,0.771866873104796,2.85097149535081,21.0559594239731,7.11171324653341,0.327371449065537,20.4163410166622,45,40,3,5,10.7398032921116,38,1000,0.170519965049635,-4750.85601307129
636,0.802954722633788,2.85097149535081,21.0559594239731,7.11171324653341,0.327371449065537,20.4163410166622,45,40,3,5,10.7398032921116,38,1000,0.170519965049635,-4750.01288273069
641,0.802954722633788,2.85097149535081,21.0559594239731,7.13108815779598,0.327371449065537,20.4163410166622,45,40,3,5,10.6375552438198,38,1000,0.170519965049635,-4747.91576927256
646,0.802954722633788,2.79165214713582,21.3081262489133,7.00458728424273,0.377011182096718,20.4163410166622,45,40,3,5,10.6375552438198,38,1000,0.170519965049635,-4748.05761041509
651,0.802954722633788,2.83433551811821,21.3081262489133,7.00458728424273,0.377011182096718,21.9751296468208,45,40,3,5,10.5414763521866,38,1000,0.170519965049635,-4747.37318576831
656,0.802954722633788,2.83433551811821,21.3081262489133,7.00458728424273,0.373077398293545,20.1604968159631,45,40,3,5,10.4839898847191,38,1000,0.170519965049635,-4746.28439159633
661,0.902510161964973,2.83433551811821,20.7685022700485,7.24335134099005,0.373077398293545,20.1604968159631,45,40,3,5,10.4839898847191,38,1000,0.170519965049635,-4745.57117261019
666,0.922764122512342,2.83433551811821,20.7685022700485,7.24335134099005,0.373077398293545,18.0249315547245,45,40,3,5,10.4839898847191,38,1000,0.170519965049635,-4745.50413211831
671,0.922764122512342,2.80289467943482,21.268232073095,7.20210091593342,0.373077398293545,16.371286298364,45,40,3,5,10.4839898847191,38,1000,0.170519965049635,-4743.30350339443
676,0.922764122512342,2.80289467943482,21.268232073095,7.20210091593342,0.373077398293545,16.371286298364,45,40,3,5,10.4839898847191,38,1000,0.170519965049635,-4743.30350339443
681,0.922764122512342,2.80289467943482,21.268232073095,7.13757500018236,0.373077398293545,16.371286298364,45,40,3,5,10.2858844646592,38,1000,0.170519965049635,-4740.79073680513
686,0.922764122512342,2.80289467943482,21.3558463914227,7.05688438546005,0.373077398293545,16.371286298364,45,40,3,5,10.2858844646592,38,1000,0.170519965049635,-4741.6059212833
691,0.999713134174185,2.76580424926463,21.3558463914227,7.05688438546005,0.373077398293545,15.8940255369857,45,40,3,5,10.0066101732645,38,1000,0.170519965049635,-4740.43827712437
696,0.999713134174185,2.76580424926463,21.1577480955771,7.05688438546005,0.415844260649681,15.8940255369857,45,40,3,5,9.99736569546199,38,1000,0.170519965049635,-4740.67664123751
701,0.999713134174185,2.77575625727573,21.0785468771784,7.12895438331493,0.415844260649681,15.8940255369857,45,40,3,5,9.99736569546199,38,1000,0.170519965049635,-4739.94208723097
706,0.954601248051463,2.77575625727573,21.0785468771784,7.12895438331493,0.415844260649681,19.9643130637336,45,40,3,5,9.87551682860712,38,1000,0.170519965049635,-4738.72213157798
711,0.954601248051463,2.63212245805584,20.6784807453874,7.23075338263797,0.415844260649681,17.9274114983395,45,40,3,5,9.87551682860712,38,1000,0.170519965049635,-4737.26106174552
716,0.954601248051463,2.74510810080055,20.9985284643257,7.23075338263797,0.415844260649681,17.9274114983395,45,40,3,5,9.87641386583885,38,1000,0.170519965049635,-4737.53449367891
721,0.954601248051463,2.74510810080055,20.9985284643257,7.30442985068527,0.271461001562737,17.9274114983395,45,40,3,5,9.57287340224995,38,1000,0.170519965049635,-4737.1820529605
726,0.935363835948515,2.74510810080055,20.9652446494335,7.30442985068527,0.271461001562737,17.9274114983395,45,40,3,5,9.57287340224995,38,1000,0.170519965049635,-4737.74260428065
731,0.966001651584052,2.84454525528864,20.9652446494335,7.30442985068527,0.271461001562737,17.547694407413,45,40,3,5,9.58181354023078,38,1000,0.170519965049635,-4737.97793869354
736,0.966001651584052,2.84454525528864,20.7383960225358,7.43590729239633,0.284363206906974,17.547694407413,45,40,3,5,9.44020490642442,38,1000,0.170519965049635,-4736.51046567599
741,0.999401143067235,2.84454525528864,20.8230866968372,7.43590729239633,0.284363206906974,17.547694407413,45,40,3,5,9.44020490642442,38,1000,0.170519965049635,-4736.47639716097
746,0.999401143067235,2.84454525528864,20.8230866968372,7.43590729239633,0.312118833061487,14.8714907229146,45,40,3,5,9.35779366796698,38,1000,0.170519965049635,-4736.67105916561
751,0.999401143067235,2.84454525528864,20.8230866968372,7.43590729239633,0.336154930510531,14.8714907229146,45,40,3,5,9.35779366796698,38,1000,0.170519965049635,-4736.59482850171
756,0.999401143067235,2.8105320870064,20.3012134606933,7.43590729239633,0.336154930510531,14.8714907229146,45,40,3,5,9.45785091269215,38,1000,0.170519965049635,-4736.17675452917
761,0.999401143067235,2.8105320870064,20.3012134606933,7.58740446714533,0.311447957852997,14.8714907229146,45,40,3,5,9.57326027202477,38,1000,0.170519965049635,-4737.43716610186
766,1.00306773117149,2.82532427339043,20.3012134606933,7.61971864408969,0.311447957852997,14.8714907229146,45,40,3,5,9.57326027202477,38,1000,0.170519965049635,-4738.22184831713
771,0.965545561491998,2.82532427339043,20.3012134606933,7.61971864408969,0.311447957852997,21.3355122166822,45,40,3,5,9.56886033669342,38,1000,0.14791319544394,-4736.54155800335
776,0.965545561491998,2.82532427339043,20.3012134606933,7.66984142161071,0.311447957852997,21.3355122166822,45,40,3,5,9.59982976324006,38,1000,0.14791319544394,-4737.57169858128
781,0.976541391979434,2.75925157153112,20.3012134606933,7.66984142161071,0.311447957852997,21.3355122166822,45,40,3,5,9.59982976324006,38,1000,0.14791319544394,-4736.05197628464
786,0.976541391979434,2.75925157153112,20.3012134606933,7.66984142161071,0.311447957852997,21.3355122166822,45,40,3,5,9.49651281345744,38,1000,0.14791319544394,-4735.22535594309
791,0.976541391979434,2.7601144084161,20.4528566630636,7.66984142161071,0.311447957852997,21.8552248413324,45,40,3,5,9.49651281345744,38,1000,0.14791319544394,-4734.75686090134
796,1.01261005208922,2.7601144084161,20.6742091864341,7.66984142161071,0.311447957852997,21.8552248413324,45,40,3,5,9.52787017035487,38,1000,0.14791319544394,-4734.45382202329
801,1.01261005208922,2.7601144084161,20.6742091864341,7.66984142161071,0.305710052476989,18.2519556642396,45,40,3,5,9.52787017035487,38,1000,0.14791319544394,-4734.99668303069
